Instrument,Company Common Name,Date,Short-Term Debt & Current Portion of Long-Term Debt,Debt - Non-Convertible - Long-Term,Capitalized Lease Obligations - Long-Term,Current Portion of Long-Term Debt excl Capitalized Leases,Capitalized Leases - Current Portion,NAICS Sector Code,NAICS Sector Name,NAICS Subsector Code,NAICS Subsector Name,NAICS National Industry Code,NAICS National Industry Name,NAICS Industry Group Code,NAICS Industry Group Name,Country of Exchange,Exchange Name
SE0000725624,,2020-12-31T00:00:00Z,2901000.0,,,,,,,,,,,,,,
SE0000725624,,2021-12-31T00:00:00Z,1825000.0,,,,,,,,,,,,,,
SE0000725624,,2022-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0000388969,Gorthon Lines AB,,,,,,,48-49,Transportation and Warehousing,483,Water Transportation,483111,Deep Sea Freight Transportation,4831,"Deep Sea, Coastal, and Great Lakes Water Transportation",United States of America,
SE0000350340,Gylling Optima Batteries AB,,,,,,,,,,,,,,,Sweden,
SE0000383259,Handelsbanken Hypotek AB,,,,,,,,,,,,,,,Sweden,
SE0000312043,Havsfrun Investment AB,1998-12-31T00:00:00Z,148295000.0,,,,,52,Finance and Insurance,523,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",523940,Portfolio Management and Investment Advice,5239,Other Financial Investment Activities,Sweden,NASDAQ STOCKHOLM AB
SE0000312043,,1999-12-31T00:00:00Z,0.0,,,,,,,,,,,,,,
SE0000312043,,2000-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0000312043,,2001-12-31T00:00:00Z,,0.0,,,,,,,,,,,,,
SE0000312043,,2002-12-31T00:00:00Z,1376000.0,7797000.0,,,,,,,,,,,,,
SE0000312043,,2003-12-31T00:00:00Z,0.0,0.0,,,,,,,,,,,,,
SE0000312043,,2004-12-31T00:00:00Z,0.0,,,,,,,,,,,,,,
SE0000312043,,2005-12-31T00:00:00Z,42327000.0,,,,,,,,,,,,,,
SE0000312043,,2006-12-31T00:00:00Z,182523000.0,,,,,,,,,,,,,,
SE0000312043,,2007-12-31T00:00:00Z,228510000.0,18638000.0,,,,,,,,,,,,,
SE0000312043,,2008-12-31T00:00:00Z,116184000.0,0.0,,,,,,,,,,,,,
SE0000312043,,2009-12-31T00:00:00Z,0.0,,,,,,,,,,,,,,
SE0000312043,,2010-12-31T00:00:00Z,0.0,,,,,,,,,,,,,,
SE0000312043,,2011-12-31T00:00:00Z,0.0,,,,,,,,,,,,,,
SE0000312043,,2012-12-31T00:00:00Z,22303000.0,,,,,,,,,,,,,,
SE0000312043,,2013-12-31T00:00:00Z,1930000.0,,,,,,,,,,,,,,
SE0000312043,,2014-12-31T00:00:00Z,10560000.0,,,,,,,,,,,,,,
SE0000312043,,2015-12-31T00:00:00Z,0.0,,,,,,,,,,,,,,
SE0000312043,,2016-12-31T00:00:00Z,5557000.0,,,,,,,,,,,,,,
SE0000312043,,2017-12-31T00:00:00Z,0.0,,,,,,,,,,,,,,
SE0000312043,,2018-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0000312043,,2019-12-31T00:00:00Z,1158000.0,,,,1158000.0,,,,,,,,,,
SE0000312043,,2020-12-31T00:00:00Z,0.0,,,,0.0,,,,,,,,,,
SE0000312043,,2021-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0017911480,HEBA Fastighets AB,,,,,,,53,Real Estate and Rental and Leasing,531,Real Estate,531110,Lessors of Residential Buildings and Dwellings,5311,Lessors of Real Estate,Sweden,NASDAQ STOCKHOLM AB
SE0006993770,Axfood AB,1995-12-31T00:00:00Z,,165000000.0,,,,44-45,Retail Trade,445,Food and Beverage Retailers,445110,Supermarkets and Other Grocery Retailers (except Convenience Retailers),4451,Grocery and Convenience Retailers,Sweden,NASDAQ STOCKHOLM AB
SE0006993770,,1996-12-31T00:00:00Z,,173000000.0,,,,,,,,,,,,,
SE0006993770,,1997-12-31T00:00:00Z,21000000.0,13000000.0,,,,,,,,,,,,,
SE0006993770,,1998-12-31T00:00:00Z,0.0,0.0,,,,,,,,,,,,,
SE0006993770,,1999-12-31T00:00:00Z,0.0,0.0,,0.0,0.0,,,,,,,,,,
SE0006993770,,2000-12-31T00:00:00Z,860000000.0,1750000000.0,,649000000.0,211000000.0,,,,,,,,,,
SE0006993770,,2001-12-31T00:00:00Z,891000000.0,1179000000.0,,680000000.0,211000000.0,,,,,,,,,,
SE0006993770,,2002-12-31T00:00:00Z,449000000.0,871000000.0,,252000000.0,197000000.0,,,,,,,,,,
SE0006993770,,2003-12-31T00:00:00Z,268000000.0,331000000.0,,101000000.0,109000000.0,,,,,,,,,,
SE0006993770,,2004-12-31T00:00:00Z,102000000.0,236000000.0,80000000.0,10000000.0,92000000.0,,,,,,,,,,
SE0006993770,,2005-12-31T00:00:00Z,31000000.0,36000000.0,29000000.0,3000000.0,28000000.0,,,,,,,,,,
SE0006993770,,2006-12-31T00:00:00Z,82000000.0,35000000.0,35000000.0,58000000.0,24000000.0,,,,,,,,,,
SE0006993770,,2007-12-31T00:00:00Z,380000000.0,200000000.0,38000000.0,354000000.0,26000000.0,,,,,,,,,,
SE0006993770,,2008-12-31T00:00:00Z,704000000.0,300000000.0,37000000.0,671000000.0,33000000.0,,,,,,,,,,
SE0006993770,,2009-12-31T00:00:00Z,302000000.0,159000000.0,30000000.0,266000000.0,36000000.0,,,,,,,,,,
SE0006993770,,2010-12-31T00:00:00Z,442000000.0,5000000.0,31000000.0,407000000.0,35000000.0,,,,,,,,,,
SE0006993770,,2011-12-31T00:00:00Z,633000000.0,45000000.0,45000000.0,603000000.0,30000000.0,,,,,,,,,,
SE0006993770,,2012-12-31T00:00:00Z,366000000.0,63000000.0,38000000.0,329000000.0,37000000.0,,,,,,,,,,
SE0006993770,,2013-12-31T00:00:00Z,64000000.0,61000000.0,36000000.0,22000000.0,42000000.0,,,,,,,,,,
SE0006993770,,2014-12-31T00:00:00Z,97000000.0,488000000.0,,,,,,,,,,,,,
SE0006993770,,2015-12-31T00:00:00Z,40000000.0,0.0,36000000.0,0.0,40000000.0,,,,,,,,,,
SE0006993770,,2016-12-31T00:00:00Z,39000000.0,,41000000.0,,39000000.0,,,,,,,,,,
SE0006993770,,2017-12-31T00:00:00Z,49000000.0,,61000000.0,,49000000.0,,,,,,,,,,
SE0006993770,,2018-12-31T00:00:00Z,52000000.0,,61000000.0,,52000000.0,,,,,,,,,,
SE0006993770,,2019-12-31T00:00:00Z,1377000000.0,0.0,4131000000.0,0.0,1377000000.0,,,,,,,,,,
SE0006993770,,2020-12-31T00:00:00Z,1184000000.0,,4524000000.0,,1184000000.0,,,,,,,,,,
SE0006993770,,2021-12-31T00:00:00Z,3148000000.0,,4856000000.0,,1548000000.0,,,,,,,,,,
SE0006993770,,2022-12-31T00:00:00Z,1862000000.0,,7388000000.0,,1662000000.0,,,,,,,,,,
SE0000214058,HL Display AB,1998-12-31T00:00:00Z,,53630000.0,,,,44-45,Retail Trade,455,General Merchandise Retailers,455219,All Other General Merchandise Retailers,4552,"Warehouse Clubs, Supercenters, and Other General Merchandise Retailers",Sweden,
SE0000214058,,1999-12-31T00:00:00Z,,70412000.0,,,,,,,,,,,,,
SE0000214058,,2000-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0000214058,,2001-12-31T00:00:00Z,,117994000.0,,,,,,,,,,,,,
SE0000214058,,2002-12-31T00:00:00Z,68682000.0,65944000.0,,,,,,,,,,,,,
SE0000214058,,2003-12-31T00:00:00Z,76657000.0,65581000.0,,,,,,,,,,,,,
SE0000214058,,2004-12-31T00:00:00Z,84585000.0,56068000.0,66584000.0,0.0,11445000.0,,,,,,,,,,
SE0000214058,,2005-12-31T00:00:00Z,,123083000.0,,,,,,,,,,,,,
SE0000214058,,2006-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0000214058,,2007-12-31T00:00:00Z,44190000.0,84023000.0,0.0,1789000.0,64000.0,,,,,,,,,,
SE0000214058,,2008-12-31T00:00:00Z,38559000.0,61780000.0,0.0,36827000.0,0.0,,,,,,,,,,
SE0000214058,,2009-12-31T00:00:00Z,91087000.0,261077000.0,,,,,,,,,,,,,
SE0000214058,,2010-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0000214058,,2011-12-01T00:00:00Z,,,,,,,,,,,,,,,
SE0000214058,,2012-12-01T00:00:00Z,,,,,,,,,,,,,,,
SE0000214058,,2013-12-01T00:00:00Z,,,,,,,,,,,,,,,
SE0000214058,,2014-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0000214058,,2015-12-01T00:00:00Z,,,,,,,,,,,,,,,
SE0000214058,,2018-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0000214058,,2019-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0000214058,,2020-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0000214058,,2021-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0000259418,Intelligent Microsystems Data AB,,,,,,,51,Information,513,Publishing Industries,513210,Software Publishers,5132,Software Publishers,Sweden,
SE0000388910,Louis Gibeck AB,,,,,,,,,,,,,,,Sweden,
SE0000251902,Ledstiernan AB,1999-12-31T00:00:00Z,,,,,,52,Finance and Insurance,523,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",523910,Miscellaneous Intermediation,5239,Other Financial Investment Activities,Sweden,
SE0000251902,,2000-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0000251902,,2001-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0000251902,,2002-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0000251902,,2003-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0000251902,,2004-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0000251902,,2005-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0000251902,,2006-12-31T00:00:00Z,6000000.0,39000000.0,,,,,,,,,,,,,
SE0000251902,,2007-12-31T00:00:00Z,11000000.0,73032000.0,,,,,,,,,,,,,
SE0000251902,,2008-12-31T00:00:00Z,23206000.0,51069000.0,,,,,,,,,,,,,
SE0000251902,,2009-12-31T00:00:00Z,7341000.0,91324000.0,6289000.0,,,,,,,,,,,,
SE0000251902,,2010-12-01T00:00:00Z,,,,,,,,,,,,,,,
SE0000251902,,2011-12-01T00:00:00Z,,,,,,,,,,,,,,,
SE0000251902,,2012-12-01T00:00:00Z,,,,,,,,,,,,,,,
SE0000251902,,2013-12-01T00:00:00Z,,,,,,,,,,,,,,,
SE0000251902,,2014-12-01T00:00:00Z,,,,,,,,,,,,,,,
SE0000251902,,2015-12-01T00:00:00Z,,,,,,,,,,,,,,,
SE0000251902,,2016-12-01T00:00:00Z,,,,,,,,,,,,,,,
SE0000251902,,2018-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0000251902,,2019-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0000251902,,2020-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0000394165,Scanfil Sweden AB,1998-12-31T00:00:00Z,1878000.0,62920000.0,,,,31-33,Manufacturing,335,"Electrical Equipment, Appliance, and Component Manufacturing",335929,Other Communication and Energy Wire Manufacturing,3359,Other Electrical Equipment and Component Manufacturing,Sweden,
SE0000394165,,1999-12-31T00:00:00Z,11421000.0,101166000.0,,,,,,,,,,,,,
SE0000394165,,2000-12-31T00:00:00Z,29667000.0,176430000.0,,,,,,,,,,,,,
SE0000394165,,2001-12-31T00:00:00Z,103121000.0,158249000.0,,,,,,,,,,,,,
SE0000394165,,2002-12-31T00:00:00Z,47091000.0,151748000.0,,,,,,,,,,,,,
SE0000394165,,2003-12-31T00:00:00Z,186000000.0,17100000.0,,,,,,,,,,,,,
SE0000394165,,2004-12-31T00:00:00Z,281478000.0,13488000.0,,,,,,,,,,,,,
SE0000394165,,2005-12-31T00:00:00Z,338993000.0,44731000.0,,,,,,,,,,,,,
SE0000394165,,2006-12-31T00:00:00Z,437812000.0,64531000.0,,,,,,,,,,,,,
SE0000394165,,2007-12-31T00:00:00Z,331100000.0,87000000.0,,,,,,,,,,,,,
SE0000394165,,2008-12-31T00:00:00Z,280164000.0,86141000.0,,,,,,,,,,,,,
SE0000394165,,2009-12-31T00:00:00Z,273867000.0,55717000.0,,,,,,,,,,,,,
SE0000394165,,2010-12-31T00:00:00Z,333672000.0,67421000.0,,,,,,,,,,,,,
SE0000394165,,2011-12-31T00:00:00Z,259172000.0,51943000.0,,,,,,,,,,,,,
SE0000394165,,2012-12-31T00:00:00Z,211735000.0,42187000.0,,,,,,,,,,,,,
SE0000394165,,2013-12-31T00:00:00Z,214500000.0,26800000.0,,,,,,,,,,,,,
SE0000394165,,2014-12-31T00:00:00Z,275400000.0,12900000.0,,,,,,,,,,,,,
SE0000394165,,2015-12-01T00:00:00Z,,,,,,,,,,,,,,,
SE0000394165,,2018-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0000394165,,2019-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0000394165,,2020-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0000379497,Semcon AB,1998-12-31T00:00:00Z,,0.0,,,,54,"Professional, Scientific, and Technical Services",541,"Professional, Scientific, and Technical Services",541330,Engineering Services,5413,"Architectural, Engineering, and Related Services",Sweden,
SE0000379497,,1999-12-31T00:00:00Z,,0.0,,,,,,,,,,,,,
SE0000379497,,2000-12-31T00:00:00Z,,66370000.0,,,,,,,,,,,,,
SE0000379497,,2001-12-31T00:00:00Z,8003000.0,54921000.0,,,,,,,,,,,,,
SE0000379497,,2002-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0000379497,,2003-12-31T00:00:00Z,0.0,4497000.0,,,,,,,,,,,,,
SE0000379497,,2004-12-31T00:00:00Z,0.0,0.0,,,,,,,,,,,,,
SE0000379497,,2005-12-31T00:00:00Z,104871000.0,13499000.0,,,,,,,,,,,,,
SE0000379497,,2006-12-31T00:00:00Z,41200000.0,1000000.0,,,,,,,,,,,,,
SE0000379497,,2007-12-31T00:00:00Z,483800000.0,347900000.0,,,,,,,,,,,,,
SE0000379497,,2008-12-31T00:00:00Z,2500000.0,468200000.0,,,,,,,,,,,,,
SE0000379497,,2009-12-31T00:00:00Z,400000.0,310600000.0,,,,,,,,,,,,,
SE0000379497,,2010-12-31T00:00:00Z,29200000.0,270100000.0,,,,,,,,,,,,,
SE0000379497,,2011-12-31T00:00:00Z,200000.0,223600000.0,,,,,,,,,,,,,
SE0000379497,,2012-12-31T00:00:00Z,,129200000.0,,,,,,,,,,,,,
SE0000379497,,2013-12-31T00:00:00Z,94700000.0,0.0,,,,,,,,,,,,,
SE0000379497,,2014-12-31T00:00:00Z,97800000.0,,,,,,,,,,,,,,
SE0000379497,,2015-12-31T00:00:00Z,136100000.0,,,,,,,,,,,,,,
SE0000379497,,2016-12-31T00:00:00Z,131300000.0,,,,,,,,,,,,,,
SE0000379497,,2017-12-31T00:00:00Z,0.0,,,,,,,,,,,,,,
SE0000379497,,2018-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0000379497,,2019-12-31T00:00:00Z,36800000.0,,109000000.0,,36800000.0,,,,,,,,,,
SE0000379497,,2020-12-31T00:00:00Z,31800000.0,,82800000.0,,31800000.0,,,,,,,,,,
SE0000379497,,2021-12-31T00:00:00Z,33600000.0,,57500000.0,,33600000.0,,,,,,,,,,
SE0000416604,Munters AB,1996-12-31T00:00:00Z,0.0,0.0,,,,31-33,Manufacturing,333,Machinery Manufacturing,333415,Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipmen,3334,"Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing",Sweden,
SE0000416604,,1997-12-31T00:00:00Z,194056000.0,27007000.0,,,,,,,,,,,,,
SE0000416604,,1998-12-31T00:00:00Z,150980000.0,5038000.0,,,,,,,,,,,,,
SE0000416604,,1999-12-31T00:00:00Z,282895000.0,3516000.0,,,,,,,,,,,,,
SE0000416604,,2000-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0000416604,,2001-12-31T00:00:00Z,266606000.0,7179000.0,,,,,,,,,,,,,
SE0000416604,,2002-12-31T00:00:00Z,260327000.0,155548000.0,,,,,,,,,,,,,
SE0000416604,,2003-12-31T00:00:00Z,369963000.0,6664000.0,,,,,,,,,,,,,
SE0000416604,,2004-12-31T00:00:00Z,321000000.0,46000000.0,,,,,,,,,,,,,
SE0000416604,,2005-12-31T00:00:00Z,348000000.0,3000000.0,,,,,,,,,,,,,
SE0000416604,,2006-12-31T00:00:00Z,299000000.0,16000000.0,,,,,,,,,,,,,
SE0000416604,,2007-12-31T00:00:00Z,32000000.0,1168000000.0,,,,,,,,,,,,,
SE0000416604,,2008-12-31T00:00:00Z,41000000.0,1653000000.0,9000000.0,26000000.0,15000000.0,,,,,,,,,,
SE0000416604,,2009-12-31T00:00:00Z,31000000.0,1100000000.0,3000000.0,23000000.0,8000000.0,,,,,,,,,,
SE0000416604,,2010-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0000416604,,2011-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0000416604,,2012-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0000416604,,2013-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0000416604,,2014-12-01T00:00:00Z,,,,,,,,,,,,,,,
SE0000416604,,2015-12-01T00:00:00Z,,,,,,,,,,,,,,,
SE0000416604,,2018-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0000416604,,2019-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0000416604,,2020-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0017766843,OEM International AB,,,,,,,42,Wholesale Trade,423,"Merchant Wholesalers, Durable Goods",423610,"Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers",4236,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,Sweden,NASDAQ STOCKHOLM AB
SE0000123085,Ortivus AB,1998-12-31T00:00:00Z,,1445000.0,,,,31-33,Manufacturing,334,Computer and Electronic Product Manufacturing,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,3345,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",Sweden,NASDAQ STOCKHOLM AB
SE0000123085,,1999-12-31T00:00:00Z,,1270000.0,,,,,,,,,,,,,
SE0000123085,,2000-12-31T00:00:00Z,,1077000.0,,,,,,,,,,,,,
SE0000123085,,2001-12-31T00:00:00Z,,0.0,,,,,,,,,,,,,
SE0000123085,,2002-12-31T00:00:00Z,0.0,,,,,,,,,,,,,,
SE0000123085,,2003-12-31T00:00:00Z,2723000.0,,,,,,,,,,,,,,
SE0000123085,,2004-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0000123085,,2005-12-31T00:00:00Z,8227000.0,30415000.0,,,,,,,,,,,,,
SE0000123085,,2006-12-31T00:00:00Z,14332000.0,20854000.0,,,,,,,,,,,,,
SE0000123085,,2007-12-31T00:00:00Z,8644000.0,12877000.0,,,,,,,,,,,,,
SE0000123085,,2008-12-31T00:00:00Z,0.0,28805000.0,,,,,,,,,,,,,
SE0000123085,,2009-12-31T00:00:00Z,0.0,0.0,,,,,,,,,,,,,
SE0000123085,,2010-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0000123085,,2011-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0000123085,,2012-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0000123085,,2013-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0000123085,,2014-12-31T00:00:00Z,2649000.0,3452000.0,,,,,,,,,,,,,
SE0000123085,,2015-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0000123085,,2016-12-31T00:00:00Z,14529000.0,2976000.0,2566000.0,7739000.0,1429000.0,,,,,,,,,,
SE0000123085,,2017-12-31T00:00:00Z,8491000.0,1548000.0,0.0,1429000.0,2556000.0,,,,,,,,,,
SE0000123085,,2018-12-31T00:00:00Z,12429000.0,595000.0,0.0,1429000.0,0.0,,,,,,,,,,
SE0000123085,,2019-12-31T00:00:00Z,2415000.0,0.0,766000.0,1310000.0,1105000.0,,,,,,,,,,
SE0000123085,,2020-12-31T00:00:00Z,1736000.0,,140000.0,0.0,868000.0,,,,,,,,,,
SE0000123085,,2021-12-31T00:00:00Z,1269000.0,,2041000.0,,,,,,,,,,,,
SE0007100359,Pandox AB,1998-12-31T00:00:00Z,31195000.0,1250644000.0,,31195000.0,,72,Accommodation and Food Services,721,Accommodation,721110,Hotels (except Casino Hotels) and Motels,7211,Traveler Accommodation,Sweden,NASDAQ STOCKHOLM AB
SE0007100359,,1999-12-31T00:00:00Z,47793000.0,1415773000.0,,47793000.0,,,,,,,,,,,
SE0007100359,,2000-12-31T00:00:00Z,,2934691000.0,,,,,,,,,,,,,
SE0007100359,,2001-12-31T00:00:00Z,841445000.0,2337066000.0,,841445000.0,,,,,,,,,,,
SE0007100359,,2002-12-31T00:00:00Z,,3070600000.0,,,,,,,,,,,,,
SE0007100359,,2003-12-31T00:00:00Z,,3211900000.0,,,,,,,,,,,,,
SE0007100359,,2004-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0007100359,,2005-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0007100359,,2006-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0007100359,,2007-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0007100359,,2008-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0007100359,,2009-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0007100359,,2010-12-31T00:00:00Z,,7025800000.0,,,,,,,,,,,,,
SE0007100359,,2011-12-31T00:00:00Z,,7406600000.0,,,,,,,,,,,,,
SE0007100359,,2012-12-31T00:00:00Z,,7991300000.0,,,,,,,,,,,,,
SE0007100359,,2013-12-31T00:00:00Z,,14562900000.0,,,,,,,,,,,,,
SE0007100359,,2014-12-31T00:00:00Z,1122400000.0,11785700000.0,,1122400000.0,,,,,,,,,,,
SE0007100359,,2015-12-31T00:00:00Z,1826000000.0,13720000000.0,,1826000000.0,,,,,,,,,,,
SE0007100359,,2016-12-31T00:00:00Z,537000000.0,18304000000.0,,537000000.0,,,,,,,,,,,
SE0007100359,,2017-12-31T00:00:00Z,2705000000.0,23593000000.0,,2705000000.0,,,,,,,,,,,
SE0007100359,,2018-12-31T00:00:00Z,8448000000.0,19469000000.0,,8448000000.0,,,,,,,,,,,
SE0007100359,,2019-12-31T00:00:00Z,6064000000.0,23587000000.0,3034000000.0,6034000000.0,30000000.0,,,,,,,,,,
SE0007100359,,2020-12-31T00:00:00Z,5445000000.0,26034000000.0,2901000000.0,5418000000.0,27000000.0,,,,,,,,,,
SE0007100359,,2021-12-31T00:00:00Z,5440000000.0,27205000000.0,3020000000.0,5418000000.0,22000000.0,,,,,,,,,,
SE0007100359,,2022-12-31T00:00:00Z,16014000000.0,17888000000.0,3192000000.0,15983000000.0,31000000.0,,,,,,,,,,
SE0000264574,AB Segerstrom & Svensson,,,,,,,31-33,Manufacturing,334,Computer and Electronic Product Manufacturing,334419,Other Electronic Component Manufacturing,3344,Semiconductor and Other Electronic Component Manufacturing,Sweden,
SE0000366254,Harman Connected Services AB,1997-12-31T00:00:00Z,16000.0,553000.0,,,,54,"Professional, Scientific, and Technical Services",541,"Professional, Scientific, and Technical Services",541519,Other Computer Related Services,5415,Computer Systems Design and Related Services,Sweden,
SE0000366254,,1998-12-31T00:00:00Z,39668000.0,497000.0,,,,,,,,,,,,,
SE0000366254,,1999-12-31T00:00:00Z,84769000.0,2450000.0,,,,,,,,,,,,,
SE0000366254,,2000-12-31T00:00:00Z,187732000.0,5044000.0,,,,,,,,,,,,,
SE0000366254,,2001-12-31T00:00:00Z,81417000.0,1510000.0,,,,,,,,,,,,,
SE0000366254,,2002-12-31T00:00:00Z,244085000.0,7108000.0,,,,,,,,,,,,,
SE0000366254,,2003-12-31T00:00:00Z,295900000.0,6200000.0,,,,,,,,,,,,,
SE0000366254,,2004-12-31T00:00:00Z,305000000.0,7400000.0,8200000.0,,,,,,,,,,,,
SE0000366254,,2005-12-31T00:00:00Z,263900000.0,20200000.0,13400000.0,,,,,,,,,,,,
SE0000366254,,2006-12-31T00:00:00Z,247000000.0,,4500000.0,,,,,,,,,,,,
SE0000366254,,2007-12-31T00:00:00Z,220000000.0,73200000.0,,,,,,,,,,,,,
SE0000366254,,2008-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0000366254,,2011-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0000366254,,2012-12-01T00:00:00Z,,,,,,,,,,,,,,,
SE0000366254,,2015-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0000366254,,2016-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0000366254,,2017-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0000366254,,2018-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0000366254,,2019-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0000366254,,2020-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0000115503,Zeteco AB,,,,,,,52,Finance and Insurance,523,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",523910,Miscellaneous Intermediation,5239,Other Financial Investment Activities,Sweden,
SE0018014151,XANO Industri AB,,,,,,,31-33,Manufacturing,333,Machinery Manufacturing,333993,Packaging Machinery Manufacturing,3339,Other General Purpose Machinery Manufacturing,Sweden,NASDAQ STOCKHOLM AB
SE0000162786,Nefab AB,1997-12-31T00:00:00Z,6902000.0,49136000.0,,,,31-33,Manufacturing,326,Plastics and Rubber Products Manufacturing,326112,Plastics Packaging Film and Sheet (including Laminated) Manufacturing,3261,Plastics Product Manufacturing,Sweden,
SE0000162786,,1998-12-31T00:00:00Z,9175000.0,128716000.0,,,,,,,,,,,,,
SE0000162786,,1999-12-31T00:00:00Z,13849000.0,122448000.0,,,,,,,,,,,,,
SE0000162786,,2000-12-31T00:00:00Z,12375000.0,158404000.0,,,,,,,,,,,,,
SE0000162786,,2001-12-31T00:00:00Z,11342000.0,213100000.0,,,,,,,,,,,,,
SE0000162786,,2002-12-31T00:00:00Z,44310000.0,160465000.0,,,,,,,,,,,,,
SE0000162786,,2003-12-31T00:00:00Z,72306000.0,95408000.0,12566000.0,,,,,,,,,,,,
SE0000162786,,2004-12-31T00:00:00Z,37355000.0,52088000.0,11149000.0,,,,,,,,,,,,
SE0000162786,,2005-12-31T00:00:00Z,46413000.0,114790000.0,9860000.0,,,,,,,,,,,,
SE0000162786,,2006-12-31T00:00:00Z,65933000.0,89375000.0,8235000.0,,,,,,,,,,,,
SE0000162786,,2007-12-01T00:00:00Z,,,,,,,,,,,,,,,
SE0000162786,,2008-12-01T00:00:00Z,,,,,,,,,,,,,,,
SE0000162786,,2009-12-01T00:00:00Z,,,,,,,,,,,,,,,
SE0000162786,,2010-12-01T00:00:00Z,,,,,,,,,,,,,,,
SE0000162786,,2011-12-01T00:00:00Z,,,,,,,,,,,,,,,
SE0000162786,,2012-12-01T00:00:00Z,,,,,,,,,,,,,,,
SE0000162786,,2013-12-01T00:00:00Z,,,,,,,,,,,,,,,
SE0000162786,,2014-12-01T00:00:00Z,,,,,,,,,,,,,,,
SE0000162786,,2015-12-01T00:00:00Z,,,,,,,,,,,,,,,
SE0000162786,,2018-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0000162786,,2019-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0000162786,,2020-12-31T00:00:00Z,,,,,,,,,,,,,,,
SE0000262446,Acando Europe AB,,,,,,,54,"Professional, Scientific, and Technical Services",541,"Professional, Scientific, and Technical Services",541512,Computer Systems Design Services,5415,Computer Systems Design and Related Services,Sweden,
